"UT","DT","TC","PY","Department"
"KHANLARI20155598","ARTICLE",1,2015,"Chemical and Biological Engineering"
"DASHTARZHANDI201551","ARTICLE",10,2015,"Chemical and Biological Engineering"
"NEELAKANDAN2015306","ARTICLE",14,2015,"Chemical and Biological Engineering"
"MENG201533","ARTICLE",26,2015,"Chemical and Biological Engineering"
"ADELNIA2015351","ARTICLE",13,2015,"Chemical and Biological Engineering"
"JANA201510413","ARTICLE",3,2015,"Chemical and Biological Engineering"
"PATEL2015183","ARTICLE",7,2015,"Chemical and Biological Engineering"
"KANAGARAJ20154832","ARTICLE",11,2015,"Chemical and Biological Engineering"
"ISMAIL2015371","ARTICLE",7,2015,"Chemical and Biological Engineering"
"MOSLEHYANI201599","ARTICLE",25,2015,"Chemical and Biological Engineering"
"JANA2015124","ARTICLE",9,2015,"Chemical and Biological Engineering"
"SOWINSKI20153981","ARTICLE",2,2015,"Chemical and Biological Engineering"
